jdn_id,jdn_jtp_id,jdn_symbol,jdn_nazwa,jdn_aktywny,jdn_urz_id_wpro,jdn_data_wpro,jdn_urz_id_mod,jdn_data_mod,jdn_jdn_id,jdn_ulica,jdn_nr_bud,jdn_kod_pocztowy,jdn_regon,jdn_nazwa_pelna,jdn_jro_id,jdn_nip,jdn_nip_vat,jdn_nr_sap,jdn_nr_jpk
1037,2,,Szkoła Podstawowa Specjalna nr 123,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 123,NULL,NULL,NULL,NULL,1975
1038,2,,Szkoła Podstawowa Specjalna nr 147,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 147,NULL,NULL,NULL,NULL,1976
1039,2,,Szkoła Podstawowa Specjalna nr 167,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 167,NULL,NULL,NULL,NULL,1977
1040,2,,Szkoła Podstawowa Specjalna nr 177 im. Marii Konopnickiej,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 177 im. Marii Konopnickiej,NULL,NULL,NULL,NULL,1978
1041,2,,Szkoła Podstawowa Specjalna nr 213 im. Ireny Sendlerowej,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 213 im. Ireny Sendlerowej,NULL,NULL,NULL,NULL,1979
1042,2,,Szkoła Podstawowa Specjalna nr 240,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 240,NULL,NULL,NULL,NULL,1980
1043,2,,Szkoła Podstawowa Specjalna nr 244,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 244,NULL,NULL,NULL,NULL,1981
1044,2,,Szkoła Podstawowa Specjalna nr 282 w Samodzielnym Zespole Publicznych Zakładów Opieki Zdrowotnej im. prof. dr Jana Bogdanowicza,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 282 w Samodzielnym Zespole Publicznych Zakładów Opieki Zdrowotnej im. prof. dr Jana Bogdanowicza,NULL,NULL,NULL,NULL,1982
1045,2,,Szkoła Podstawowa Specjalna nr 283 w Instytucie Matki i Dziecka,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 283 w Instytucie Matki i Dziecka,NULL,NULL,NULL,NULL,1983
1046,2,,Szkoła Podstawowa,,,,,,,,,,,,,,,,
w Dziecięcym Szpitalu Klinicznym im. Józefa Polikarpa Brudzińskiego,,,,,,,,,,,,,,,,,,,
Specjalna nr 287 w Warszawie,,,,,,,,,,,,,,,,,,,
,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa,,,,,,,,
w Dziecięcym Szpitalu Klinicznym im. Józefa Polikarpa Brudzińskiego,,,,,,,,,,,,,,,,,,,
Specjalna nr 287 w Warszawie,,,,,,,,,,,,,,,,,,,
,NULL,NULL,NULL,NULL,1984,,,,,,,,,,,,,,
1047,2,,Szkoła Podstawowa Specjalna nr 291,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 291,NULL,NULL,NULL,NULL,1985
1048,2,,Szkoła Podstawowa Specjalna nr 327 im. Dr Anny Lechowicz,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 327 im. Dr Anny Lechowicz,NULL,NULL,NULL,NULL,1986
1049,2,,Szkoła Podstawowa Specjalna nr 346 w Szpitalu Bielańskim im. ks. Jerzego Popiełuszki w SPZOZ,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 346 w Szpitalu Bielańskim im. ks. Jerzego Popiełuszki w SPZOZ,NULL,NULL,NULL,NULL,1987
1050,2,,Szkoła Podstawowa Specjalna nr 394,1,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,Szkoła Podstawowa Specjalna nr 394,NULL,NULL,NULL,NULL,1988
1051,2,,Przedszkole Nr 435,1,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,Przedszkole Nr 435,NULL,NULL,NULL,NULL,1989
1052,2,,Szkoła Podstawowa Nr 150,1,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 150,NULL,NULL,NULL,NULL,1990
1053,2,,Szkoła Podstawowa Nr 362,1,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 362,NULL,NULL,NULL,NULL,1991
1054,2,,Szkoła Podstawowa Nr 363,1,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 363,NULL,NULL,NULL,NULL,1992
1055,2,,Szkoła Podstawowa Nr 364,1,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 364,NULL,NULL,NULL,NULL,1993
1056,2,,Przedszkole nr 428,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Przedszkole nr 428,NULL,NULL,NULL,NULL,1994
1057,2,,Przedszkole nr 429,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Przedszkole nr 429,NULL,NULL,NULL,NULL,1995
1058,2,,Przedszkole z Oddziałami Integracyjnymi nr 430,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Przedszkole z Oddziałami Integracyjnymi nr 430,NULL,NULL,NULL,NULL,1996
1059,2,,Przedszkole nr 431,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Przedszkole nr 431,NULL,NULL,NULL,NULL,1997
1060,2,,Szkoła Podstawowa nr 31 im. Kardynała Stefana Wyszyńskiego,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 31 im. Kardynała Stefana Wyszyńskiego,NULL,NULL,NULL,NULL,1998
1061,2,,Szkoła Podstawowa nr 365,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 365,NULL,NULL,NULL,NULL,1999
1062,2,,Szkoła Podstawowa nr 366,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 366,NULL,NULL,NULL,NULL,2000
1063,2,,Szkoła Podstawowa nr 367,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 367,NULL,NULL,NULL,NULL,2001
1064,2,,Szkoła Podstawowa nr 368,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 368,NULL,NULL,NULL,NULL,2002
1065,2,,CV LO im. Zbigniewa Herberta,1,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,CV LO im. Zbigniewa Herberta,NULL,NULL,NULL,NULL,2003
1066,2,,Szkoła Podstawowa z Oddziałami Integracyjnymi nr 214,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,Szkoła Podstawowa z Oddziałami Integracyjnymi nr 214,NULL,NULL,NULL,NULL,2004
1067,2,,Szkoła Podstawowa nr 263,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 263,NULL,NULL,NULL,NULL,2005
1068,2,,Szkoła Podstawowa nr 352,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 352,NULL,NULL,NULL,NULL,2006
1069,2,,Szkoła Podstawowa nr 369,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 369,NULL,NULL,NULL,NULL,2007
1070,2,,XXXIX LO im. Lotnictwa Polskiego,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,XXXIX LO im. Lotnictwa Polskiego,NULL,NULL,NULL,NULL,2008
1071,2,,XLI LO im. Joachima Lelewela,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,XLI LO im. Joachima Lelewela,NULL,NULL,NULL,NULL,2009
1072,2,,LIX LO mistrzostwa Sportowego,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,LIX LO mistrzostwa Sportowego,NULL,NULL,NULL,NULL,2010
1073,2,,XCIV LO im. Gen. Stanisława Maczka,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,XCIV LO im. Gen. Stanisława Maczka,NULL,NULL,NULL,NULL,2011
1074,2,,CXXII LO im. Ignacego Domeyki,1,NULL,NULL,NULL,NULL,39,NULL,NULL,NULL,NULL,CXXII LO im. Ignacego Domeyki,NULL,NULL,NULL,NULL,2012
1075,2,,Szkoła Podstawowa Sportowa nr 272,1,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,Szkoła Podstawowa Sportowa nr 272,NULL,NULL,NULL,NULL,2013
1076,2,,Szkoła Podstawowa Integracyjna nr 339,1,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,Szkoła Podstawowa Integracyjna nr 339,NULL,NULL,NULL,NULL,2014
1077,2,,VI LO im. Tadeusza Rejtana,1,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,VI LO im. Tadeusza Rejtana,NULL,NULL,NULL,NULL,2015
1078,2,,CLV LO z Oddziałami Dwujęzycznymi,1,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,CLV LO z Oddziałami Dwujęzycznymi,NULL,NULL,NULL,NULL,2016
1079,2,,CLVI LO Integracyjne,1,NULL,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,CLVI LO Integracyjne,NULL,NULL,NULL,NULL,2017
1080,2,,Szkoła Podstawowa Nr 152 im. Marii Dabrowskiej,1,NULL,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 152 im. Marii Dabrowskiej,NULL,NULL,NULL,NULL,2018
1081,2,,XIV LO im. Stanisława Staszica,1,NULL,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,XIV LO im. Stanisława Staszica,NULL,NULL,NULL,NULL,2019
1082,2,,"CLX LO im. Gen. Dyw. Stefana Roweckiego ""Grota""",1,NULL,NULL,NULL,NULL,46,NULL,NULL,NULL,NULL,"CLX LO im. Gen. Dyw. Stefana Roweckiego ""Grota""",NULL,NULL,NULL,NULL,2020
1083,2,,Szkoła Padstawowa Integracyjna Nr 135,1,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,Szkoła Padstawowa Integracyjna Nr 135,NULL,NULL,NULL,NULL,2021
1084,2,,Szkoła Podstawowa Nr 168 im. Wiktora Gomulickiego,1,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 168 im. Wiktora Gomulickiego,NULL,NULL,NULL,NULL,2022
1085,2,,Szkoła Podstawowa Nr 373 im. Ignacego Jana Paderewskiego,1,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 373 im. Ignacego Jana Paderewskiego,NULL,NULL,NULL,NULL,2023
1086,2,,Szkoła Podstawowa Nr 374i m. Gen. Piotra Szembeka,1,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 374i m. Gen. Piotra Szembeka,NULL,NULL,NULL,NULL,2024
1087,2,,Szkoła Podstawowa Nr 375 im. Orląt Lwowskich,1,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 375 im. Orląt Lwowskich,NULL,NULL,NULL,NULL,2025
1088,2,,Szkoła Podstawowa Nr 397 im. Bohaterów Olszynki Grochwskiej,1,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 397 im. Bohaterów Olszynki Grochwskiej,NULL,NULL,NULL,NULL,2026
1089,2,,XXXV LO z Oddziałami Dwujęzycznymi im. Bolesława Prusa,1,NULL,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,XXXV LO z Oddziałami Dwujęzycznymi im. Bolesława Prusa,NULL,NULL,NULL,NULL,2027
1090,2,,VIII LO im. Władysława IV,1,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,NULL,VIII LO im. Władysława IV,NULL,NULL,NULL,NULL,2028
1091,2,,Szkoła Podstawowa nr 50 im. Królowej Jadwigi,1,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 50 im. Królowej Jadwigi,NULL,NULL,NULL,NULL,2029
1092,2,,Szkoła Podstawowa z Oddziałami Integracyjnymi nr 354 im. Adama Asnyka,1,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,NULL,Szkoła Podstawowa z Oddziałami Integracyjnymi nr 354 im. Adama Asnyka,NULL,NULL,NULL,NULL,2030
1093,2,,Szkoła Podstawowa nr 395 im. Rotmistrza Witolda Pileckiego,1,NULL,NULL,NULL,NULL,55,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 395 im. Rotmistrza Witolda Pileckiego,NULL,NULL,NULL,NULL,2031
1094,2,,Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 189,1,NULL,NULL,NULL,NULL,60,NULL,NULL,NULL,NULL,Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 189,NULL,NULL,NULL,NULL,2032
1095,2,,Szkoła Podstawowa Nr 376,1,NULL,NULL,NULL,NULL,60,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 376,NULL,NULL,NULL,NULL,2033
1096,2,,Szkoła Podstawowa nr 41 z Oddziałami Integracyjnymi,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 41 z Oddziałami Integracyjnymi,NULL,NULL,NULL,NULL,2034
1097,2,,Szkoła Podstawowa nr 48,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 48,NULL,NULL,NULL,NULL,2035
1098,2,,II LO z Oddziałami Inegracyjnymi im. Stafana Batorego,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,II LO z Oddziałami Inegracyjnymi im. Stafana Batorego,NULL,NULL,NULL,NULL,2036
1099,2,,IX LO im. Klementyny Hoffmanowej,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,IX LO im. Klementyny Hoffmanowej,NULL,NULL,NULL,NULL,2037
1100,2,,XV LO z Oddziałami Integracyjnymi im. Narcyzy Żmichowskiej,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,XV LO z Oddziałami Integracyjnymi im. Narcyzy Żmichowskiej,NULL,NULL,NULL,NULL,2038
1101,2,,LXII LO Mistrzostwa Sportowego im. Generała Broni Władysława Andersa,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,LXII LO Mistrzostwa Sportowego im. Generała Broni Władysława Andersa,NULL,NULL,NULL,NULL,2039
1102,2,,LXXV LO im. Jana III Sobieskiego,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,LXXV LO im. Jana III Sobieskiego,NULL,NULL,NULL,NULL,2040
1103,2,,CLVII LO im. Marii Skłodowskiej-Curie,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,CLVII LO im. Marii Skłodowskiej-Curie,NULL,NULL,NULL,NULL,2041
1104,2,,Technikum Kinematograficzno-Komputerowe im. Krzysztofa Kieślowskiego,1,NULL,NULL,NULL,NULL,63,NULL,NULL,NULL,NULL,Technikum Kinematograficzno-Komputerowe im. Krzysztofa Kieślowskiego,NULL,NULL,NULL,NULL,2042
1105,2,,CXXXVII LO z Oddziałami Dwujęzycznymi im. Roberta Schumana,1,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,CXXXVII LO z Oddziałami Dwujęzycznymi im. Roberta Schumana,NULL,NULL,NULL,NULL,2043
1106,2,,Przedszkole nr 432,1,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,Przedszkole nr 432,NULL,NULL,NULL,NULL,2044
1107,2,,"Szkoła Podstawowa nr 377 im. Majora Henryka Dobrzańskiego ""Hubala""",1,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,"Szkoła Podstawowa nr 377 im. Majora Henryka Dobrzańskiego ""Hubala""",NULL,NULL,NULL,NULL,2045
1108,2,,Szkoła Podstawowa nr 378 im. Ignacego Jana Paderewskiego,1,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 378 im. Ignacego Jana Paderewskiego,NULL,NULL,NULL,NULL,2046
1109,2,,Szkoła Podstawowa nr 379 im. Szarych Szeregów,1,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 379 im. Szarych Szeregów,NULL,NULL,NULL,NULL,2047
1110,2,,Szkoła Podstawowa nr 380 imJana Pawła II,1,NULL,NULL,NULL,NULL,69,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 380 imJana Pawła II,NULL,NULL,NULL,NULL,2048
1111,2,,Szkoła Podstawowa z Oddziałami Intagracyjnymi  nr 2 im. Jana Pawła II,1,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,NULL,Szkoła Podstawowa z Oddziałami Intagracyjnymi  nr 2 im. Jana Pawła II,NULL,NULL,NULL,NULL,2049
1112,2,,Szkoła Podstawowa nr 381 im. Krzysztofa Kamila Baczyńskiego,1,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 381 im. Krzysztofa Kamila Baczyńskiego,NULL,NULL,NULL,NULL,2050
1113,2,,Szkoła Podstawowa nr 382,1,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 382,NULL,NULL,NULL,NULL,2051
1114,2,,Szkoła Podstawowa nr 383 im. Ks. Stefana Kardynała Wyszyńskiego,1,NULL,NULL,NULL,NULL,73,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 383 im. Ks. Stefana Kardynała Wyszyńskiego,NULL,NULL,NULL,NULL,2052
1115,2,,CLVIII LO z Oddziałami Dwujęzycznymi,1,NULL,NULL,NULL,NULL,77,NULL,NULL,NULL,NULL,CLVIII LO z Oddziałami Dwujęzycznymi,NULL,NULL,NULL,NULL,2053
1116,2,,Szkoła Podstawowa Nr 384,1,NULL,NULL,NULL,NULL,77,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 384,NULL,NULL,NULL,NULL,2054
1117,2,,Szkoła Podstawowa Nr 76 im. 13 Dywizji Piechoty Strzelców Kresowych,1,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 76 im. 13 Dywizji Piechoty Strzelców Kresowych,NULL,NULL,NULL,NULL,2055
1118,2,,Szkoła Podstawowa Nr 86 im. Bronisława Czecha,1,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 86 im. Bronisława Czecha,NULL,NULL,NULL,NULL,2056
1119,2,,Szkoła Podstawowa Nr 140 im. Kazimierza Jeżewskiego,1,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 140 im. Kazimierza Jeżewskiego,NULL,NULL,NULL,NULL,2057
1120,2,,Szkoła Podstawowa Nr 195 im. Króla Maciusia I,1,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 195 im. Króla Maciusia I,NULL,NULL,NULL,NULL,2058
1121,2,,Szkoła Podstawowa Nr 204 im. 19 Pułku Ułanów Wołyńskich,1,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 204 im. 19 Pułku Ułanów Wołyńskich,NULL,NULL,NULL,NULL,2059
1122,2,,"XXVI LO im. Gen. Henryka Jankowskiego ""Kuby""",1,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,NULL,"XXVI LO im. Gen. Henryka Jankowskiego ""Kuby""",NULL,NULL,NULL,NULL,2060
1123,2,,Przedszkole Nr 434,1,NULL,NULL,NULL,NULL,86,NULL,NULL,NULL,NULL,Przedszkole Nr 434,NULL,NULL,NULL,NULL,2061
1124,2,,Szkoła Podstawowa Nr 172 im. Polskiej Organizacji Wojskowej,1,NULL,NULL,NULL,NULL,86,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 172 im. Polskiej Organizacji Wojskowej,NULL,NULL,NULL,NULL,2062
1125,2,,Szkoła Podstawowa nr 385,1,NULL,NULL,NULL,NULL,86,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 385,NULL,NULL,NULL,NULL,2063
1126,2,,Przedszkole Nr 424,1,NULL,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,Przedszkole Nr 424,NULL,NULL,NULL,NULL,2064
1127,2,,Szkoła Podstawowa nr 169 im. Orła Białego,1,NULL,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 169 im. Orła Białego,NULL,NULL,NULL,NULL,2065
1128,2,,Szkoła Podstawowa nr 300 im. Wandy Rutkiewicz,1,NULL,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 300 im. Wandy Rutkiewicz,NULL,NULL,NULL,NULL,2066
1129,2,,CLIX Liceum Ogólnokształcące,1,NULL,NULL,NULL,NULL,90,NULL,NULL,NULL,NULL,CLIX Liceum Ogólnokształcące,NULL,NULL,NULL,NULL,2067
1130,2,,Szkoła Podstawowa nr 236,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 236,NULL,NULL,NULL,NULL,2068
1131,2,,Szkoła Podstawowa nr 317,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 317,NULL,NULL,NULL,NULL,2069
1132,2,,Szkoła Podstawowa nr 351,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 351,NULL,NULL,NULL,NULL,2070
1133,2,,Szkoła Podstawowa nr 386,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 386,NULL,NULL,NULL,NULL,2071
1134,2,,Szkoła Podstawowa nr 387,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 387,NULL,NULL,NULL,NULL,2072
1135,2,,Szkoła Podstawowa nr 388,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 388,NULL,NULL,NULL,NULL,2073
1136,2,,Szkoła Podstawowa nr 389,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 389,NULL,NULL,NULL,NULL,2074
1137,2,,XXXIII Liceum Ogólnokształcące Dwujęzyczna,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,XXXIII Liceum Ogólnokształcące Dwujęzyczna,NULL,NULL,NULL,NULL,2075
1138,2,,CLXI Liceum Ogólnokształcące,1,NULL,NULL,NULL,NULL,95,NULL,NULL,NULL,NULL,CLXI Liceum Ogólnokształcące,NULL,NULL,NULL,NULL,2076
1139,2,,Przedszkole nr 433,1,NULL,NULL,NULL,NULL,99,NULL,NULL,NULL,NULL,Przedszkole nr 433,NULL,NULL,NULL,NULL,2077
1140,2,,Szkoła Podstawowa nr 391,1,NULL,NULL,NULL,NULL,99,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 391,NULL,NULL,NULL,NULL,2078
1141,2,,Szkoła Podstawowa nr 392,1,NULL,NULL,NULL,NULL,99,NULL,NULL,NULL,NULL,Szkoła Podstawowa nr 392,NULL,NULL,NULL,NULL,2079
1142,2,,XVI Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi,1,NULL,NULL,NULL,NULL,99,NULL,NULL,NULL,NULL,XVI Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi,NULL,NULL,NULL,NULL,2080
1143,2,,LXIV Liceum Ogólnokształcące,1,NULL,NULL,NULL,NULL,99,NULL,NULL,NULL,NULL,LXIV Liceum Ogólnokształcące,NULL,NULL,NULL,NULL,2081
1144,2,,Ośrodek Sportu i Rekreacji m.st. Warszawy w Dzielnicy Mokotów,1,1,2017-10-04 16:07,NULL,NULL,4,ul. Olkuska,3 lok. 16,02-604,368187223,Ośrodek Sportu i Rekreacji m.st. Warszawy w Dzielnicy Mokotów,1,,,NULL,2082
1145,2,,"Centrum Aktywności Międzypokoleniowej ""Nowolipie""",1,1,2018-01-25 13:33,NULL,NULL,-99,NULL,NULL,NULL,NULL,"Centrum Aktywności Międzypokoleniowej ""Nowolipie""",NULL,NULL,NULL,,2083
1146,2,ZDO1/UM,Zespół do obsługi Placówek Opiekuńczo-Wychowawczych Nr 1,1,1,2018-03-26 13:56,NULL,NULL,-99,NULL,NULL,NULL,NULL,Zespół do obsługi Placówek Opiekuńczo-Wychowawczych Nr 1,NULL,NULL,NULL,3300000157,2084
1147,2,ZDO2/UM,Zespół do obsługi Placówek Opiekuńczo-Wychowawczych Nr 2,1,1,2018-07-26 09:31,NULL,NULL,-99,NULL,NULL,NULL,NULL,Zespół do obsługi Placówek Opiekuńczo-Wychowawczych Nr 2,NULL,NULL,NULL,3300000159,2085
1148,2,,Zespół do obsługi Placówek Opiekuńczo-Wychowawczych Nr 3,1,1,2018-07-26 09:31,NULL,NULL,-99,NULL,NULL,NULL,NULL,Zespół do obsługi Placówek Opiekuńczo-Wychowawczych Nr 3,NULL,NULL,NULL,3300000160,2086
1149,2,,"Placówka Opiekuńczo-Wychowawcza ""Przystań""",1,1,2018-09-05 00:00,NULL,NULL,1148,NULL,NULL,NULL,NULL,"Placówka Opiekuńczo-Wychowawcza ""Przystań""",NULL,NULL,NULL,,2087
1150,2,,"Placówka Opiekuńczo-Wychowawcza ""Dom na Jagiellońskiej""",1,1,2018-09-05 00:00,NULL,NULL,1148,NULL,NULL,NULL,NULL,"Placówka Opiekuńczo-Wychowawcza ""Dom na Jagiellońskiej""",NULL,NULL,NULL,,2088
1151,2,,Przedszkole Nr 439,1,1,2018-09-07 00:00,NULL,NULL,73,NULL,NULL,NULL,NULL,Przedszkole Nr 439,NULL,NULL,NULL,,2089
1152,2,,Szkoła Podstawowa Nr 360,1,1,2018-09-07 00:00,NULL,NULL,73,NULL,NULL,NULL,NULL,Szkoła Podstawowa Nr 360,NULL,NULL,NULL,,2090
1153,2,,CLXII Liceum Ogólnokształcące,1,1,2018-09-20 00:00,NULL,NULL,69,NULL,NULL,NULL,NULL,CLXII Liceum Ogólnokształcące,NULL,NULL,NULL,,2091
1154,2,,Przedszkole Nr 437,1,1,2018-10-02 00:00,NULL,NULL,80,NULL,NULL,NULL,NULL,Przedszkole Nr 437,NULL,NULL,NULL,,2092
1155,2,,Zespół Szkolno-Przedszkolny Nr 10,1,1,2018-10-12 00:00,NULL,NULL,23,NULL,NULL,NULL,NULL,Zespół Szkolno-Przedszkolny Nr 10,NULL,NULL,NULL,,2093
1156,2,,Ognisko Pracy Pozaszkolnej,1,1,2018-11-14 00:00,NULL,NULL,46,NULL,NULL,NULL,NULL,Ognisko Pracy Pozaszkolnej,NULL,NULL,NULL,,2094
1157,2,,"Placówka opiekuńczo-wychowawcza ""Zielona Sąsiedzka""",1,1,2019-01-14 00:00,NULL,NULL,1148,NULL,NULL,NULL,NULL,"Placówka opiekuńczo-wychowawcza ""Zielona Sąsiedzka""",NULL,NULL,NULL,,2095
